EPC,Frequency,Phase,RSSI,Timestamp
b'2023081808726A041A901374',902999,115,-90,1711535231.226
b'2023081808726A041A901339',902999,18,-90,1711535231.231
b'2023081808726A041A901339',902998,19,-90,1711535231.266
b'2023081808726A041A901374',902998,108,-89,1711535231.27
b'2023081808726A041A901339',902999,23,-91,1711535231.305
b'2023081808726A041A901374',902999,114,-90,1711535231.309
b'2023081808726A041A901339',902998,23,-91,1711535231.345
b'2023081808726A041A901374',902998,104,-90,1711535231.349
b'2023081808726A041A901339',902999,12,-91,1711535231.385
b'2023081808726A041A901374',902999,99,-90,1711535231.39
b'2023081808726A041A901374',902998,95,-90,1711535231.424
b'2023081808726A041A901339',902998,26,-92,1711535231.43
b'2023081808726A041A901339',902999,25,-91,1711535231.465
b'2023081808726A041A901374',902999,90,-90,1711535231.47
b'2023081808726A041A901374',902998,86,-90,1711535231.476
b'2023081808726A041A901374',902999,77,-91,1711535231.517
b'2023081808726A041A901374',902998,68,-90,1711535231.554
b'2023081808726A041A901374',902999,62,-89,1711535231.59
b'2023081808726A041A901374',902998,57,-90,1711535231.626
b'2023081808726A041A901374',902999,50,-90,1711535231.663
b'2023081808726A041A901374',902998,47,-90,1711535231.7
b'2023081808726A041A901374',902999,42,-90,1711535231.715
b'2023081808726A041A901374',902998,39,-89,1711535231.753
b'2023081808726A041A901374',902999,34,-88,1711535231.788
b'2023081808726A041A901374',902998,34,-89,1711535231.824
b'2023081808726A041A901374',902999,28,-89,1711535231.864
b'2023081808726A041A901374',902998,26,-89,1711535231.9
b'2023081808726A041A901374',902999,24,-90,1711535231.941
b'2023081808726A041A901374',902998,21,-89,1711535231.976
b'2023081808726A041A901339',902999,89,-91,1711535232.011
b'2023081808726A041A901374',902999,16,-90,1711535232.016
b'2023081808726A041A901374',902998,15,-89,1711535232.057
b'2023081808726A041A901374',902999,10,-89,1711535232.092
b'2023081808726A041A901374',902998,9,-89,1711535232.127
b'2023081808726A041A901339',902998,98,-92,1711535232.133
b'2023081808726A041A901374',902999,4,-90,1711535232.168
b'2023081808726A041A901339',902999,99,-91,1711535232.176
b'2023081808726A041A901374',902998,161,-90,1711535232.212
b'2023081808726A041A901339',902998,103,-91,1711535232.217
b'2023081808726A041A901374',902999,3,-89,1711535232.246
b'2023081808726A041A901339',902999,108,-91,1711535232.251
b'2023081808726A041A901374',902998,158,-89,1711535232.288
b'2023081808726A041A901339',902998,112,-91,1711535232.294
b'2023081808726A041A901339',902999,116,-92,1711535232.331
b'2023081808726A041A901374',902999,160,-90,1711535232.335
b'2023081808726A041A901339',902998,113,-92,1711535232.37
b'2023081808726A041A901374',902998,156,-89,1711535232.375
b'2023081808726A041A901339',902999,120,-90,1711535232.41
b'2023081808726A041A901374',902999,158,-89,1711535232.416
b'2023081808726A041A901374',902998,153,-89,1711535232.452
b'2023081808726A041A901339',902998,121,-91,1711535232.459
b'2023081808726A041A901374',902998,152,-89,1711535232.499
b'2023081808726A041A901339',902998,125,-91,1711535232.504
b'2023081808726A041A901374',902999,153,-88,1711535232.545
b'2023081808726A041A901339',902999,131,-91,1711535232.553
b'2023081808726A041A901374',902998,146,-89,1711535232.579
b'2023081808726A041A901339',902998,132,-93,1711535232.583
b'2023081808726A041A901374',902999,146,-89,1711535232.619
b'2023081808726A041A901339',902999,135,-90,1711535232.624
b'2023081808726A041A901374',902998,143,-90,1711535232.659
b'2023081808726A041A901339',902998,131,-91,1711535232.664
b'2023081808726A041A901374',902999,139,-89,1711535232.705
b'2023081808726A041A901339',902999,132,-90,1711535232.71
b'2023081808726A041A901374',902998,139,-90,1711535232.744
b'2023081808726A041A901339',902998,132,-91,1711535232.748
b'2023081808726A041A901339',902999,138,-90,1711535232.751
b'2023081808726A041A901374',902999,142,-90,1711535232.755
b'2023081808726A041A901374',902998,137,-89,1711535232.788
b'2023081808726A041A901339',902998,135,-90,1711535232.792
b'2023081808726A041A901374',902999,137,-90,1711535232.826
b'2023081808726A041A901339',902999,136,-90,1711535232.832
b'2023081808726A041A901374',902998,132,-90,1711535232.866
b'2023081808726A041A901339',902998,135,-91,1711535232.871
b'2023081808726A041A901339',902999,137,-89,1711535232.907
b'2023081808726A041A901374',902999,135,-91,1711535232.911
b'2023081808726A041A901374',902998,129,-91,1711535232.945
b'2023081808726A041A901339',902998,134,-90,1711535232.95
b'2023081808726A041A901339',902999,137,-89,1711535232.986
b'2023081808726A041A901374',902999,128,-92,1711535232.99
b'2023081808726A041A901339',902998,136,-89,1711535233.008
b'2023081808726A041A901374',902998,123,-90,1711535233.016
b'2023081808726A041A901374',902999,126,-90,1711535233.047
b'2023081808726A041A901339',902999,133,-90,1711535233.051
b'2023081808726A041A901339',902998,135,-90,1711535233.099
b'2023081808726A041A901374',902998,124,-90,1711535233.103
b'2023081808726A041A901374',902999,123,-89,1711535233.128
b'2023081808726A041A901339',902999,139,-88,1711535233.134
b'2023081808726A041A901339',902998,137,-88,1711535233.169
b'2023081808726A041A901374',902998,124,-90,1711535233.177
b'2023081808726A041A901339',902999,137,-88,1711535233.213
b'2023081808726A041A901374',902999,123,-90,1711535233.217
b'2023081808726A041A901339',902998,143,-90,1711535233.246
b'2023081808726A041A901374',902998,122,-91,1711535233.25
b'2023081808726A041A901339',902999,144,-90,1711535233.293
b'2023081808726A041A901374',902999,122,-90,1711535233.302
b'2023081808726A041A901374',902998,117,-91,1711535233.332
b'2023081808726A041A901339',902998,141,-88,1711535233.337
b'2023081808726A041A901374',902999,116,-90,1711535233.379
b'2023081808726A041A901339',902999,145,-89,1711535233.383
b'2023081808726A041A901374',902998,120,-91,1711535233.413
b'2023081808726A041A901339',902998,148,-90,1711535233.418
b'2023081808726A041A901339',902999,151,-90,1711535233.453
b'2023081808726A041A901374',902999,113,-92,1711535233.458
b'2023081808726A041A901339',902999,156,-89,1711535233.528
b'2023081808726A041A901374',902999,105,-90,1711535233.538
b'2023081808726A041A901339',902999,152,-91,1711535233.543
b'2023081808726A041A901339',902998,152,-90,1711535233.574
b'2023081808726A041A901374',902998,111,-90,1711535233.579
b'2023081808726A041A901374',902999,104,-92,1711535233.613
b'2023081808726A041A901339',902999,155,-90,1711535233.618
b'2023081808726A041A901339',902998,159,-90,1711535233.653
b'2023081808726A041A901374',902998,99,-91,1711535233.657
b'2023081808726A041A901339',902999,159,-90,1711535233.694
b'2023081808726A041A901374',902999,97,-89,1711535233.698
b'2023081808726A041A901339',902998,2,-90,1711535233.734
b'2023081808726A041A901374',902998,96,-91,1711535233.738
b'2023081808726A041A901374',902999,94,-91,1711535233.773
b'2023081808726A041A901339',902999,4,-89,1711535233.778
b'2023081808726A041A901339',902998,3,-91,1711535233.784
b'2023081808726A041A901374',902998,94,-90,1711535233.789
b'2023081808726A041A901339',902999,6,-91,1711535233.824
b'2023081808726A041A901374',902999,86,-90,1711535233.828
b'2023081808726A041A901339',902998,6,-91,1711535233.864
b'2023081808726A041A901374',902998,88,-90,1711535233.868
b'2023081808726A041A901374',902999,81,-91,1711535233.903
b'2023081808726A041A901339',902999,9,-90,1711535233.907
b'2023081808726A041A901339',902998,14,-91,1711535233.949
b'2023081808726A041A901374',902998,79,-91,1711535233.954
b'2023081808726A041A901374',902999,85,-89,1711535233.99
b'2023081808726A041A901339',902999,12,-91,1711535233.998
b'2023081808726A041A901374',902999,78,-91,1711535234.016
b'2023081808726A041A901339',902999,17,-90,1711535234.021
b'2023081808726A041A901339',902998,19,-91,1711535234.047
b'2023081808726A041A901374',902998,75,-91,1711535234.052
b'2023081808726A041A901339',902999,17,-91,1711535234.092
b'2023081808726A041A901374',902999,62,-90,1711535234.097
b'2023081808726A041A901339',902998,23,-90,1711535234.128
b'2023081808726A041A901374',902998,63,-90,1711535234.132
b'2023081808726A041A901374',902999,56,-90,1711535234.168
b'2023081808726A041A901339',902999,20,-89,1711535234.173
b'2023081808726A041A901339',902998,22,-90,1711535234.208
b'2023081808726A041A901374',902998,55,-90,1711535234.213
b'2023081808726A041A901374',902999,46,-90,1711535234.255
b'2023081808726A041A901339',902999,24,-91,1711535234.259
b'2023081808726A041A901374',902998,51,-92,1711535234.299
b'2023081808726A041A901339',902998,26,-90,1711535234.303
b'2023081808726A041A901339',902999,29,-91,1711535234.338
b'2023081808726A041A901374',902999,35,-90,1711535234.343
b'2023081808726A041A901339',902998,27,-90,1711535234.378
b'2023081808726A041A901374',902998,36,-90,1711535234.383
b'2023081808726A041A901374',902999,43,-90,1711535234.418
b'2023081808726A041A901339',902999,30,-89,1711535234.422
b'2023081808726A041A901339',902998,36,-90,1711535234.462
b'2023081808726A041A901339',902999,32,-91,1711535234.498
b'2023081808726A041A901339',902998,35,-90,1711535234.537
b'2023081808726A041A901339',902999,31,-91,1711535234.541
b'2023081808726A041A901339',902998,36,-90,1711535234.574
b'2023081808726A041A901339',902999,40,-90,1711535234.61
b'2023081808726A041A901339',902998,39,-90,1711535234.646
b'2023081808726A041A901339',902999,43,-90,1711535234.681
b'2023081808726A041A901339',902998,44,-89,1711535234.717
b'2023081808726A041A901339',902999,44,-89,1711535234.755
b'2023081808726A041A901339',902998,44,-88,1711535234.777
b'2023081808726A041A901339',902999,45,-88,1711535234.812
b'2023081808726A041A901339',902998,41,-88,1711535234.85
b'2023081808726A041A901339',902999,42,-89,1711535234.886
b'2023081808726A041A901339',902998,38,-90,1711535234.922
b'2023081808726A041A901339',902999,34,-90,1711535234.957
b'2023081808726A041A901339',902998,60,-90,1711535235.059
b'2023081808726A041A901339',902999,64,-90,1711535235.095
b'2023081808726A041A901339',902998,68,-90,1711535235.131
b'2023081808726A041A901339',902999,69,-90,1711535235.167
b'2023081808726A041A901339',902998,76,-90,1711535235.205
b'2023081808726A041A901339',902999,79,-90,1711535235.242
b'2023081808726A041A901339',902999,83,-90,1711535235.284
b'2023081808726A041A901339',902999,86,-90,1711535235.291
b'2023081808726A041A901339',902998,87,-90,1711535235.327
b'2023081808726A041A901339',902999,86,-89,1711535235.363
b'2023081808726A041A901339',902998,89,-91,1711535235.398
b'2023081808726A041A901339',902999,96,-89,1711535235.434
b'2023081808726A041A901339',902998,97,-90,1711535235.471
b'2023081808726A041A901339',902999,99,-91,1711535235.507
b'2023081808726A041A901339',902998,101,-90,1711535235.562
b'2023081808726A041A901339',902999,99,-90,1711535235.598
b'2023081808726A041A901339',902998,98,-89,1711535235.637
b'2023081808726A041A901339',902999,108,-89,1711535235.674
b'2023081808726A041A901339',902998,105,-89,1711535235.71
b'2023081808726A041A901339',902999,110,-90,1711535235.746
b'2023081808726A041A901339',902998,112,-90,1711535235.782
b'2023081808726A041A901339',902999,111,-89,1711535235.803
b'2023081808726A041A901339',902998,112,-88,1711535235.841
b'2023081808726A041A901339',902999,104,-89,1711535235.877
b'2023081808726A041A901339',902998,115,-90,1711535235.913
b'2023081808726A041A901339',902999,119,-88,1711535235.949
b'2023081808726A041A901339',902998,115,-90,1711535235.984
b'2023081808726A041A901339',902999,120,-89,1711535236.02
b'2023081808726A041A901339',902998,114,-89,1711535236.075
b'2023081808726A041A901339',902999,127,-89,1711535236.111
b'2023081808726A041A901339',902998,131,-89,1711535236.148
b'2023081808726A041A901339',902999,122,-90,1711535236.184
b'2023081808726A041A901339',902998,136,-89,1711535236.219
b'2023081808726A041A901339',902999,127,-89,1711535236.255
b'2023081808726A041A901339',902998,138,-89,1711535236.291
b'2023081808726A041A901339',902999,131,-90,1711535236.327
b'2023081808726A041A901339',902998,144,-89,1711535236.365
b'2023081808726A041A901339',902999,134,-90,1711535236.4
b'2023081808726A041A901339',902998,139,-89,1711535236.437
b'2023081808726A041A901339',902999,143,-89,1711535236.474
b'2023081808726A041A901339',902998,142,-89,1711535236.508
b'2023081808726A041A901339',902999,143,-89,1711535236.546
b'2023081808726A041A901339',902998,147,-89,1711535236.569
b'2023081808726A041A901339',902999,147,-90,1711535236.604
b'2023081808726A041A901339',902998,150,-91,1711535236.64
b'2023081808726A041A901339',902999,151,-90,1711535236.677
b'2023081808726A041A901339',902998,155,-91,1711535236.712
b'2023081808726A041A901339',902999,157,-89,1711535236.748
b'2023081808726A041A901339',902998,162,-91,1711535236.786
b'2023081808726A041A901339',902999,2,-90,1711535236.822
b'2023081808726A041A901339',902998,160,-90,1711535236.859
b'2023081808726A041A901339',902999,6,-91,1711535236.894
b'2023081808726A041A901339',902998,9,-92,1711535236.93
b'2023081808726A041A901374',902999,147,-92,1711535237.27
b'2023081808726A041A901374',902999,153,-90,1711535237.281
b'2023081808726A041A901374',902998,147,-92,1711535237.302
b'2023081808726A041A901374',902999,147,-92,1711535237.318
b'2023081808726A041A901374',902998,145,-89,1711535237.356
b'2023081808726A041A901374',902999,142,-91,1711535237.391
b'2023081808726A041A901374',902998,144,-90,1711535237.427
b'2023081808726A041A901374',902999,140,-89,1711535237.463
b'2023081808726A041A901374',902998,135,-92,1711535237.5
b'2023081808726A041A901374',902999,131,-91,1711535237.536
b'2023081808726A041A901374',902998,131,-90,1711535237.575
b'2023081808726A041A901374',902999,128,-91,1711535237.613
b'2023081808726A041A901374',902998,125,-89,1711535237.649
b'2023081808726A041A901374',902999,123,-89,1711535237.684
b'2023081808726A041A901374',902998,120,-89,1711535237.722
b'2023081808726A041A901374',902999,119,-89,1711535237.758
b'2023081808726A041A901374',902998,113,-90,1711535237.795
b'2023081808726A041A901374',902999,116,-89,1711535237.83
b'2023081808726A041A901374',902998,115,-89,1711535237.865
b'2023081808726A041A901374',902999,110,-89,1711535237.902
b'2023081808726A041A901374',902998,108,-88,1711535237.938
b'2023081808726A041A901374',902999,105,-88,1711535237.974
b'2023081808726A041A901374',902998,103,-88,1711535238.01
b'2023081808726A041A901374',902999,101,-89,1711535238.046
b'2023081808726A041A901374',902998,100,-89,1711535238.086
b'2023081808726A041A901374',902999,98,-88,1711535238.122
b'2023081808726A041A901374',902998,95,-88,1711535238.157
b'2023081808726A041A901374',902999,96,-88,1711535238.195
b'2023081808726A041A901374',902998,96,-88,1711535238.232
b'2023081808726A041A901374',902999,94,-89,1711535238.268
b'2023081808726A041A901374',902998,90,-89,1711535238.304
b'2023081808726A041A901374',902999,91,-89,1711535238.341
b'2023081808726A041A901374',902998,89,-88,1711535238.378
b'2023081808726A041A901374',902999,84,-88,1711535238.414
b'2023081808726A041A901374',902998,83,-88,1711535238.451
b'2023081808726A041A901374',902999,84,-89,1711535238.487
b'2023081808726A041A901374',902998,79,-88,1711535238.521
b'2023081808726A041A901374',902999,77,-89,1711535238.558
b'2023081808726A041A901374',902998,83,-89,1711535238.596
b'2023081808726A041A901374',902999,76,-89,1711535238.632
b'2023081808726A041A901374',902998,70,-89,1711535238.668
b'2023081808726A041A901374',902999,68,-89,1711535238.704
b'2023081808726A041A901374',902998,64,-88,1711535238.742
b'2023081808726A041A901374',902999,65,-88,1711535238.779
b'2023081808726A041A901374',902998,64,-88,1711535238.815
b'2023081808726A041A901374',902999,69,-88,1711535238.854
b'2023081808726A041A901374',902998,57,-89,1711535238.89
b'2023081808726A041A901374',902999,65,-88,1711535238.925
b'2023081808726A041A901374',902998,55,-88,1711535238.961
b'2023081808726A041A901374',902999,59,-88,1711535238.998
b'2023081808726A041A901374',902998,62,-88,1711535239.033
b'2023081808726A041A901374',902999,60,-88,1711535239.071
b'2023081808726A041A901374',902998,59,-88,1711535239.122
b'2023081808726A041A901374',902999,49,-88,1711535239.159
b'2023081808726A041A901374',902998,55,-89,1711535239.194
b'2023081808726A041A901374',902999,55,-89,1711535239.23
b'2023081808726A041A901374',902998,53,-89,1711535239.267
b'2023081808726A041A901374',902999,42,-87,1711535239.303
